chr2	126478985	126482378
chr12	116372094	116381006
chr16	14129757	14140982
chr3	44382110	44386824
chr15	81753226	81754322
chr21	33136266	33137531
chr13	87213429	87215061
chr9	105504572	105505978
chr13	49830324	49831663
chr18	32047901	32049766
chr20	14590178	14688230
chr8	50783821	50784583
chr12	90912824	90915235
chr7	75293256	75293386
chr2	148440412	148440880
chr14	38128682	38130637
chr7	145268661	145269189
chr4	126160958	126166827
chr21	44202059	44202183
chr5	120595540	120596507
chr9	10544320	10554714
chr8	100636912	100640252
chr5	11671630	11675956
chr18	13103764	13104503
chrX	72992805	72998981
chr4	75127460	75141222
chr10	86738623	86748786
chr4	52843608	52854293
chr6	108610532	108615079
chr13	59372231	59374139
chr15	65026060	65027839
chr8	14224910	14228172
chr3	83403683	83404968
chr12	70025416	70030973
chr7	119172844	119174442
chr6	84243501	84260481
chr6	27626187	27634483
chr5	44919411	44934567
chr4	43937140	43939936
chr8	115516695	115527676
chr1	873391	874042
chr17	42236135	42241771
chr10	52181905	52189797
chr2	218397956	218399494
chr14	42504616	42505492
chr3	48942710	48946201
chr19	6858600	6861190
chr20	39602542	39603990
chrX	15975940	15977108
chr10	124723483	124729976
chr4	69685178	69686165
chr18	3479010	3482714
chr10	105054210	105059126
chr3	28735072	28744115
chr2	135751759	136075430
chr9	16806978	16820661
chr13	105131439	105132809
chr6	149409294	149410403
chrX	63819125	63820418
chr13	94267869	94269404
chr1	245560478	245565469
chr9	11633444	11724318
chr4	5255579	5295860
chr2	35257431	35259930
chr2	223276392	223280960
chr12	5235253	5240217
chr12	38068262	38069285
chr3	131445226	131450877
chr17	3034688	3045965
chr12	9972241	9978019
chr17	80089925	80091230
chr19	38274475	38277838
chr3	190909848	190922033
chr14	71705146	71706536
chr1	164335804	164337275
chr11	9379060	9379608
chr21	30525350	30526832
chr20	19792480	19795936
chr8	29328353	29334733
chr1	45766890	45768568
chr22	36964265	36974411
chr14	82069475	82074988
chr6	141994671	141994783
chr1	64843721	64846495
chr13	26814426	26816083
chr4	115534485	115536029
chr2	121058422	121067699
chrX	117376106	117378799
chr19	38451300	38455422
chr2	34151485	34152294
chr19	50736511	50740807
chr6	3955823	3957803
chr9	128154883	128155651
chr1	104668206	104702879
chr1	247986181	247989193
chr11	95181420	95182136
chr4	167623014	167638318
chr5	37471312	37473320
chr1	165535048	165547942
chrX	146253811	146254811
chr5	175931915	175932246
chr10	70068229	70070649
chr7	1191278	1191742
chr6	163241416	163319869
chr20	12757281	12762174
chr21	33603346	33609919
chr13	50474431	50480139
chr22	47114436	47122823
chr4	126653282	126656988
chr11	12401669	12402434
chr4	86704799	86707416
chr1	189325461	189362830
chr7	4868567	4914139
chr12	37993398	37999756
chr11	23584278	23601128
chr3	22437244	22450932
chr3	110493974	110496198
chr9	140975938	140982022
chr2	133657285	133710621
chr3	188135527	188136966
chrX	31346366	31346887
chr11	22115088	22123177
chr14	63010752	63011989
chr2	44096094	44098281
chr3	136246609	136252436
chr5	42111644	42117913
chr6	78440508	78446739
chr6	142043321	142050742
chr3	178404625	178405369
chr12	24305967	24306205
chr16	80811123	80818561
chr9	105083229	105084582
chr13	91211719	91220379
chr4	65719067	65719554
chr14	48413906	48434058
chrX	155040763	155047741
chr8	137409354	137411391
chr1	38135577	38139016
chr4	40024928	40026278
chr11	8525113	8528648
chr10	9631141	9632409
chr7	97606934	97613679
chrX	152895321	152896285
chr22	43149375	43151521
chr16	66058963	66071099
chr7	48724493	48729333
chr8	126309604	126330152
chr8	86514700	86563486
chr13	84209439	84264073
chr14	61830375	61851866
chr12	12264006	12270187
chr2	15164830	15488647
chr12	28438849	28439902
chr3	104400122	104401608
chr7	16073519	16074376
chr4	130068639	130068988
chr9	26707652	26788038
chr14	67170049	67171867
chr1	63611048	63616563
chr4	125889779	125893765
chr19	28780414	28781143
chr15	46959521	46963798
chr8	26979326	26981686
chr21	44932881	44933082
chr7	146116383	146118165
chr19	58433853	58438727
chr2	42986820	42988350
chr4	61621927	61622050
chr17	6855175	6856583
chr14	36545504	36548129
chr2	42346265	42347320
chr8	24593547	24595562
chr19	14324341	14331175
chr1	189960198	189965063
chr11	51567898	51571472
chr7	153295504	153299610
chr19	28294421	28318906
chr1	114877078	114885151
chr3	181931473	181936898
chr5	73063019	73064890
chr3	167097007	167100785
chr12	81421057	81425463
chr6	150410812	150412314
chr9	10943571	10952071
chr13	42642364	42647731
chr8	120164198	120167530
chr16	73635104	73639825
chr16	78341633	78348130
chr20	32622925	32623037
chr8	67036143	67036900
chr10	61954741	61954929
chr19	23811779	23828341
chr10	122226691	122228857
chr4	66011056	66011157
chr10	96909959	96916355
chr9	93761152	93765949
chr1	99912034	99912237
chr7	115218030	115222973
chr10	124882484	124884049
chr5	53023787	53031359
chr10	52162485	52162592
chr14	82453743	82493885
chr21	27341257	27342427
chr7	105180551	105181310
chr17	15112458	15159531
chr4	56957576	56987920
chr9	132916783	132918006
chr5	51447453	51448264
chr13	64092323	64528935
chr8	132247147	132249457
chr2	57242150	57245233
chr7	13406752	13415093
chr7	158029473	158030453
chr8	128066118	128076921
chr4	74555293	74557022
chr7	8826494	8866251
chr7	18075657	18080349
chr15	54464532	54509472
chr6	150280503	150285181
chr5	87378862	87382062
chr2	109310556	109312112
chr14	28680719	28681113
chr18	63711870	63718476
chr7	66366447	66366663
chr21	14878948	14883343
chr4	19740881	19744437
chr9	20417308	20431077
chr4	135338069	135340733
chr6	74868414	74869552
chr3	145644966	145649185
chr11	121597288	121598577
chr7	3442107	3485571
chr6	132104929	132126766
chrX	115505238	115506128
chr5	129918094	129918318
chr14	79554299	79554923
chr10	68449691	68450892
chr15	49804091	49831052
chr9	111060895	111065067
chr9	3835755	3836613
chr12	94143264	94144099
chr2	230212068	230281750
chr4	187213956	187214734
chr3	191391904	191397925
chr6	67292864	67307654
chr4	6140057	6143230
chr5	46355369	46360061
chr19	48273881	48276880
chr19	57202792	57212248
chr5	139795091	139799778
chr9	12305465	12335008
chr13	39803228	39803397
chrX	53800902	53801312
chr12	9151607	9155684
chr1	45257541	45259278
chr10	18999553	19005366
chr10	113168825	113231577
chr6	50159471	50162706
chr7	13401480	13442353
chr19	17684585	17684904
chr6	159314289	159319151
chr17	41552806	41557311
chr2	57519749	57520495
chr2	25417020	25418272
chr11	85502648	85504339
chr8	4122887	4124965
chr15	68679412	68691076
chr22	42202123	42203716
chr2	237202583	237207688
chr6	109210449	109211625
chr8	24705357	24708372
chr14	93611977	93613357
chr4	22601338	22607142
chr19	23264335	23265375
chr16	75383430	75386008
chr10	59209793	59211848
chr8	135091481	135101998
chr6	71755322	71756732
chr3	124901620	124903087
chr8	78214681	78221332
chr18	73925346	74149560
chr4	187445410	187451971
chr12	2952913	2953450
chr22	49715765	49717443
chr1	36965384	36967401
chr3	119419835	119420548
chr10	42965519	42973957
chr5	103011823	103015340
chr5	115455189	115456934
chr12	38786101	38788592
chr7	134991747	134993392
chr8	28091218	28105330
chr11	58166965	58168146
chr12	11492333	11570995
chr1	32186535	32187858
chr3	173624533	173625357
chr18	41552873	41554331
chr17	37389630	37390665
chr11	108615766	108616921
chr8	62107425	62112683
chr10	11861282	11862179
chr12	111510951	111512781
chr4	58425952	58435251
chr1	33102049	33102922
chrX	743015	749324
chr1	189785833	189787567
chr3	191375611	191442229
chr5	97187510	97187620
chr21	32679907	32680394
chr14	64840251	64847184
chr9	16348133	16352487
chr14	102950245	102951106
chr6	78830079	78831570
chr10	91998490	92002004
chr15	98625842	98628177
chr2	49702788	49710909
chr13	108191306	108191834
chr14	103207200	103228304
chr18	23078802	23080957
chr5	177559054	177560895
chr10	23886614	23887386
chr15	44122480	44123550
chr7	110698253	110702326
chr6	41208401	41208597
chr4	88285350	88343912
chr12	114569187	114571931
chr7	8611098	8622752
chr20	18610225	18611259
chr11	25281548	25290326
chr13	62701484	62721066
chr12	97992245	97993565
chr20	12986201	12987226
chr15	71027582	71053410
chr1	211000542	211012829
chr5	17526889	17605989
chr11	90193711	90196000
chr9	14686751	14688644
chr7	16562719	16565183
chr10	99716275	99716443
chr2	212684704	212690301
chr9	82608302	82617344
chr7	111162266	111164252
chr10	109638463	109639700
chr15	29013275	29019439
chr9	72305553	72309109
chr6	10534528	10536753
chr19	21258199	21259452
chr1	248594984	248597400
chr1	111048856	111049770
chrX	152093580	152101608
chr1	239428116	239433471
chr3	24294373	24298527
chr11	5705797	5708394
chr5	15889734	15891475
chr22	34403640	34407101
chr18	689823	690333
chr11	98266701	98269832
chr8	70495028	70496675
chr15	101799976	101801452
chr13	42003505	42004440
chr4	58921599	58934427
chr2	176709475	176709730
chr19	14511540	14513233
chr19	23422658	23422776
chr15	27918863	27927874
chr1	221636903	221647968
chr8	9284316	9299308
chr1	181038170	181038944
chr8	144948777	144957748
chr3	94733430	94793373
chr13	58501696	58523057
chr7	52072674	52082062
chr15	47483327	47487777
chr14	31267593	31268782
chr3	163532878	163533652
chr11	40557431	40611903
chr1	215261384	215261503
chr12	131664679	131673969
chr8	62440784	62441162
chr7	102739754	102745635
chr2	38944839	38947071
chr13	87943918	87963792
chr17	14277792	14278679
chr7	83930367	84082804
chr17	30679135	30684528
chr4	408195	430596
chr2	238553978	238559216
chr1	187609013	187609855
chrX	66180881	66186339
chr1	231535365	231546044
chr8	52320533	52323901
chr20	2183232	2186626
chrX	120889998	120952700
chr13	69945225	69946272
chr10	79623850	79626698
chr18	53862677	53868754
chr15	38142255	38143513
chr12	77327298	77339790
chr1	198757296	198761875
chr2	198358420	198358528
chr18	11509705	11511474
chr2	6972997	6986299
chr20	14748349	14796759
chr19	9930100	9931367
chr14	58322611	58325603
chr9	2261089	2284371
chr12	31723448	31724195
chr15	53545654	53546482
chr3	27162658	27169450
chr18	63455037	63465482
chr5	17772855	17776730
chr6	58186791	58190920
chr17	56999546	57015184
chr16	12726235	12739237
chr8	50529001	50534562
chr2	161288067	161289420
chr22	42745328	42746273
chr7	11996112	12000897
chr2	53195945	53197707
chr5	163665029	163666466
chr12	65060896	65063245
chr10	88838723	88842859
chrX	25317339	25318221
chr2	179191716	179191836
chr9	38514382	38519165
chr17	70537344	70539451
chr13	38070390	38120730
chr15	37269916	37279955
chr11	17195718	17203621
chr14	73236381	73236484
chr5	63096004	63096294
chr11	54919452	54934395
chr17	640921	646358
chr11	91355597	91390226
chr3	161854227	161855841
chr1	245336849	245339344
chr8	42190387	42194352
chr10	65633497	65634362
chr19	53799475	53805425
chr11	21730997	21738379
chr2	131782299	131782602
chr2	214349758	214354592
chr7	117822247	117822378
chr15	61686950	61698818
chr2	222851984	222864963
chr2	112009593	112016198
chr14	79654823	79665734
chr14	46409290	46491298
chr19	2972523	2973845
chr6	81852395	81853903
chrX	72997307	72997441
chr5	92557712	92558869
chr1	189416435	189436930
chr16	76956357	76956898
chr3	116242082	116244592
chr22	41282443	41286159
chr10	69549327	69559538
chr2	17219833	17240506
chr16	18027999	18032969
chr9	115885124	115886350
chr9	122667677	122670116
chr1	32462978	32464861
chr15	33443594	33443977
chr5	43406048	43414337
chr3	115886769	115901996
chr20	10292378	10294009
chrX	124522563	124528065
chr2	195060109	195227467
chr17	42643898	42651575
chr12	30371300	30371728
chr12	92380073	92424731
chr2	51224545	51225541
chr7	54520711	54523634
chr9	75072410	75073814
chr3	95319973	95321658
chr12	133825824	133832388
chr2	144010434	144017044
chr6	8592586	8719168
chr21	44492313	44506449
chr16	68136951	68138935
chr16	79253675	79292584
chr1	53485873	53486978
chr18	67543069	67557165
chr3	60375385	60400595
chr5	18610322	18622322
chr1	20496899	20497748
chr1	187464747	187466829
chr6	162561824	162707658
chr12	12241672	12248181
chr6	71145716	71148753
chr9	9209735	9211174
chr3	43882221	43882766
chr7	63409106	63409586
chr19	12660872	12665793
chr1	150417770	150418359
chr8	51264799	51285918
chr2	88698928	88708473
chr6	89706722	89707588
chr10	11753950	11755288
chr15	93891393	93908702
chr13	51264793	51267763
chr11	62119184	62119367
chr15	34929766	34983088
chr6	149989316	149995424
chr2	23202042	23203125
chr4	131458671	131541373
chr6	88801148	88802416
chrX	124992814	124993318
chr9	15940990	15955766
chr18	76169392	76171417
chr19	38341368	38345669
chr12	66524454	66555470
chr9	91918614	91922785
chr2	195828911	195830876
chr22	39864621	39865203
chr6	10097054	10105489
chr15	101753502	101756414
chr17	54599435	54602813
chr6	121961427	121970897
chr3	181613326	181615049
chr5	26119155	26119392
chr14	76538131	76539547
chr12	99793931	99802772
chr4	121119090	121224799
chr17	47360154	47362083
chr3	94959618	94963117
chr13	19916784	19918067
chr7	62512873	62514344
chr15	48640288	48648240
chr2	199067843	199073250
chr3	9600797	9611571
chr11	79772018	79818769
chr8	58018319	58019276
chrX	141893474	141895729
chr1	18013086	18019111
chr2	171460946	171465388
chr8	72747863	72749440
chr3	121272649	121273453
chr1	183414728	183415409
chr5	104687645	104694191
chr1	222723086	222724611
chr7	115953620	115955261
chr4	93233114	93237876
chr5	105006102	105015626
chr2	4651692	4654018
chr20	3085014	3086068
chrX	32721051	32810353
chr12	4043666	4044819
chr2	14305527	14305740
chr21	45593059	45593840
chr4	94971347	94975774
chr10	26943430	26943725
chr22	45328286	45330610
chr12	97754826	97769252
chr13	85054244	85058927
chr3	162764905	162769085
chr7	77322060	77324171
chr7	55789449	55793418
chr14	105894559	105895800
chr11	84110959	84115246
chr2	106426544	106429975
chr8	103368739	103370114
chr5	127335985	127336914
chr8	43422779	43425329
chr3	179580978	179586862
chr7	51795889	51843657
chr15	46255001	46257491
chr15	81204478	81205941
chr5	178106736	178111981
chr10	13034410	13048085
chr3	71656574	71663142
chr7	155750576	155751056
chr7	145148043	145158372
chr8	125148673	125150518
chr5	161356745	161390788
chr8	25065309	25066579
chr3	10218533	10222698
chr3	125454252	125455749
chr13	57395823	57398112
chr19	49729667	49731917
chr7	30984602	30985395
chr12	39688996	39692491
chr15	50793434	50796950
chr11	90369610	90371573
chr14	23721091	23725244
chr2	189119663	189120979
chrX	8084563	8088175
chr19	21445514	21447201
chr2	241549432	241550400
chr11	49599901	49631859
chr13	46773603	46777299
chr9	12281736	12310041
chr11	111215124	111220575
chr12	41525524	41541878
chr10	130582346	130585589
chr17	60080044	60086873
chr5	17463658	17471088
chr3	9639252	9643836
chr4	35165271	35165419
chr9	123852315	123852455
chr1	226197046	226200018
chr4	26032232	26040057
chr14	78320173	78321968
chr1	202583414	202586445
chr5	124950768	124966528
chr15	31254721	31256317
chr7	67233724	67235031
chr17	62605727	62605830
chr18	44572678	44575147
chr12	89693654	89694531
chr3	6777662	6801698
chr20	12448632	12453291
chr2	149183680	149185874
chr9	85300471	85301023
chr10	86395711	86398116
chr5	178113434	178124303
chr3	14291146	14296095
chr14	41426801	41467817
chrX	129072766	129075856
chr7	39191686	39249023
chr15	25892183	25894984
chr16	19908221	19913907
chr8	120323946	120329799
chr6	157343849	157353567
chr5	136851113	136857394
chr5	136490066	136496181
chr7	155876415	155880095
chr8	58839755	58845704
chr15	60569151	60580640
chrX	5913070	5913342
chr6	30782782	30788826
chr13	48007007	48011376
chr13	28693868	28697260
chr8	85957688	85970885
chr5	137532488	137533399
chr8	129820301	129823651
chr1	56166628	56167800
chr1	246373593	246447436
chr1	27464860	27466139
chr22	18067338	18069321
chr4	48922479	48925325
chr3	21574671	21580747
chr14	24197906	24208801
chr12	59685372	59689179
chr5	60207825	60213200
chr15	34977198	34978297
chr2	132110175	132112625
chr14	82499115	82503327
chr8	135922855	135927899
chr11	25145055	25215573
chr12	105491864	105494616
chr9	135200464	135201233
chr22	44563924	44567998
chr19	4865565	4870315
chr6	95386903	95588558
chr7	52963203	52964916
chr6	126558599	126582166
chr10	54543608	54549904
chr6	141819877	141828809
chr6	98615471	98634620
chr10	69499931	69504650
chrX	122987653	122992301
chr1	101848109	101858517
chr2	57611286	57655515
chr5	111939579	111944418
chr9	95197828	95241812
chr16	87606505	87607378
chr8	43770781	43776464
chr6	119658577	119661530
chr8	12516537	12523080
chr15	36087623	36088585
chr10	68338439	68340361
chr9	22967617	23019251
chr9	135886563	135887420
chr14	62630098	62630505
chr5	79664033	79697035
chr4	34489238	34491676
chr7	102509292	102510241
chr12	44130332	44135872
chr4	53338314	53344295
chr8	28370240	28370536
chr11	25789692	25809648
chr4	21466215	21535212
chr8	42083662	42112540
chr6	146798408	146799258
chr4	15861201	15861867
chr10	11484966	11485147
chr11	85602217	85621489
chr7	22455760	22461081
chr19	34787646	34910369
chr14	55006027	55020784
chr8	6035596	6239092
chr2	157400841	157401212
chr13	98463178	98463604
chr12	97289490	97290185
chr5	151678093	151682855
chr8	32020122	32020321
chr7	98685659	98687039
chr5	179253295	179255442
chr18	69795275	69884118
chr18	31845789	31845925
chr11	134760049	134774557
chr11	36108358	36110983
chr8	80869837	80870889
chr3	151030199	151032644
chr3	122288973	122294144
chr4	119312771	119314705
chr4	69939567	69939700
chr12	21069193	21486864
chr9	82081337	82082595
chr10	123944839	123946151
chr9	26566776	26573179
chr13	103500932	103501963
chr22	28480596	28484599
chr3	94427522	94429729
chr4	11965440	11978292
chr2	97442904	97445689
chr5	101100670	101106595
chr5	97401558	97402759
chr6	88663829	88673690
chr12	126560750	126561257
chrX	8839235	8857520
chr15	75284550	75285454
chr18	74814123	74815249
chr16	84582933	84583670
chr6	169021602	169021799
chr9	91408347	91409218
chr13	90771710	90773616
chr2	242881804	242896360
chr3	172036588	172037948
chr5	74758304	74772458
chr6	155118214	155123017
chr22	36069628	36072912
chr13	114214674	114214806
chr9	126675951	126681517
chr5	44795282	44795589
chr3	76512005	76515798
chr8	30396336	30397041
chr12	111808016	111811781
chr18	43705910	43707403
chr10	91589013	91594243
chr7	75380038	75380627
chr8	82975097	82980669
chr8	142851052	142856573
chr4	155706385	155707261
chr12	75151448	75156629
chr2	129239952	129242264
chr19	31287472	31289746
chr18	36144543	36145498
chr3	192526610	192532826
chr15	97822649	97834405
chr17	61948280	61971802
chr21	39440773	39441243
chr11	25609507	25609802
chr8	102998866	103010711
chr12	130383660	130383974
chr19	10966191	10970236
chr3	26966636	26983888
chr1	84712009	84715872
chr5	46021899	46039548
chr12	93300097	93303145
chr12	95239303	95250529
chr9	140756104	140758749
chr6	125211351	125226496
chr20	33003157	33004013
chr1	172177959	172179914
chr2	196957561	196961283
chr3	171251977	171254289
chr7	13049594	13050791
chr4	35240260	35244433
chr18	4813612	4814505
chr3	122187219	122189126
chr16	29642695	29653682
chr13	83165934	83172206
chr3	172720245	172727825
chr11	38852593	38865066
chr2	157881389	157884886
chr5	31617108	31621519
chr1	112983538	112987621
chr7	53495721	53496488
chr3	186868980	186869471
chr19	21857413	21865835
chr7	119616490	119618738
chr1	218417920	218421665
chr1	173072021	173076304
chr15	60909751	60910018
chr18	36929068	36933840
chr7	10444480	10444933
chr11	104267742	104273236
chr11	92180191	92181088
chr19	28298801	28300088
chr1	111251860	111256355
chr4	152202641	152208716
chr14	52542064	52586186
chr4	127704713	127736071
chr7	11832200	11840687
chr9	6880428	6882563
chr8	8788680	8790387
chr2	78566388	78571801
chr1	62113386	62119528
chrX	81395426	81415858
chr7	63654572	63656870
chr3	122871958	122873854
chr14	43441148	43444314
chr20	24054415	24057572
chr11	68907241	68909041
chr22	24188142	24191643
chr1	15340081	15343617
chrX	81944152	81946346
chr22	50545078	50553050
chr11	86753759	86756577
chr7	24134106	24155460
chr12	126997942	127013374
chr6	33583080	33585984
chr13	103516186	103517049
chr5	172165149	172166054
chr5	90624257	90626177
chr7	118831041	118831305
chr16	76091083	76092747
chr11	88514253	88515937
chr5	32050167	32050302
chr2	47777277	47783240
chr1	59039171	59040148
chr8	145181881	145182627
chr9	100826454	100880584
chr15	56789872	56800991
chr2	114570369	114572849
chr18	18973680	18975074
chr12	89615508	89619480
chr3	171446239	171447467
chr19	23410369	23413109
chr18	11533552	11534857
chr9	15132933	15151805
chr6	75081496	75084562
chr7	158385624	158415386
chr18	29987842	29990413
chr2	29503451	29503580
chr16	48989760	48997166
chr5	112948713	112949961
chrX	55978161	55981434
chr20	38638894	38651079
chr3	28765934	28766552
chr2	102232538	102233564
chr7	120678189	120678294
chr6	162293950	162299029
chr5	180510614	180518664
chr4	28055541	28059306
chr18	4279517	4297393
chr8	144700481	144714696
chr3	2503686	2519148
chr2	15066071	15072385
chr15	31724005	31726006
chr6	12831607	12837912
chr2	40291745	40291881
chr6	24668202	24668642
chr6	8925179	8932875
chr16	76924016	76988866
chr4	32754673	32760429
chr8	106392819	106393156
chr3	5148067	5149838
chr6	100592930	100594518
chr18	58138989	58162205
chr7	70582149	70591154
chr1	62765360	62770786
chr5	110172637	110173570
chr5	82055433	82060932
chr6	133726332	133750063
chr12	2698774	2698958
chr12	13592694	13598952
chr5	178810279	178811142
chr2	78583878	78586398
chr5	103045218	103045720
chr16	80999879	81029615
chr4	163183914	163186785
chr10	57133205	57135788
chr2	58639330	58641777
chr14	62236132	62249953
chr2	52749687	52785269
chr6	155236865	155244064
chr5	103781479	103784998
chr11	41184550	41206787
chr5	157095130	157132498
chr2	151313760	151315185
chr12	7875603	7881760
chr1	155515555	155519228
chr1	157674701	157677766
chr18	24571615	24572338
chr16	76598916	76601563
chr1	24804603	24807532
chr4	30355932	30358591
chrX	369994	394320
chr5	155078538	155082977
chrX	65542317	65551912
chr5	116785579	116788509
chr1	55995472	55995577
chr4	74069195	74071141
chr3	104922737	104934434
chr1	212096649	212097813
chr11	91493540	91497643
chr22	35645163	35646142
chr2	214965969	214966264
chr10	68328090	68362262
chr3	132107495	132109579
chr9	81437920	81471150
chr13	37414451	37414779
chr13	108947031	108951803
chr6	30065975	30068803
chr2	214131522	214136136
chr21	25563949	25568883
chr13	43617959	43621659
chr5	66362120	66373922
chr6	142415048	142417261
chr7	73573919	73575267
chrX	138154195	138205844
chr14	84241767	84250807
chr7	29059289	29079786
chr16	83749574	83754128
chr17	11028218	11036077
chr18	42113535	42115547
chr12	51216582	51230711
chr2	112402070	112407033
chr3	123921626	123929031
chr12	98955382	98959032
chr3	139618467	139621925
chr1	42376582	42377960
chr2	107899178	107903913
chr2	222064687	222074451
chr7	94637597	94642765
chr6	99107294	99108042
chr10	132586647	132586858
chr3	125576118	125579742
chr5	79671019	79672217
chr1	120127345	120158462
chr5	132294898	132295569
chr2	149912975	149914156
chr12	8087282	8087421
chr1	166725522	166734671
chr6	167613369	167621919
chr9	68690487	69029274
chr7	41277355	41281696
chr5	154303254	154311523
chr5	19432659	19434090
chr3	179861399	179864862
chr12	15608405	15613576
chrX	1781542	1785503
chr5	120649513	120652353
chr5	52264178	52269083
chr1	235254964	235256111
chr8	76759638	76777091
chr20	365858	379748
chr4	3018209	3018391
chr6	92548045	92549278
chr11	5135570	5180577
chrX	33208976	33209125
chr14	90720338	90721874
chr21	36030184	36030609
chr12	12200979	12201101
chr16	3977395	3980993
chr18	67543730	67559141
chr1	90022074	90022848
chr3	84035455	84038837
chr9	140580507	140596631
chr7	151333145	151334012
chr5	52688531	52689231
chr12	109018584	109020107
chr3	158223542	158240531
chr5	119924310	119927913
chr8	8134434	8136142
chr3	164075085	164087858
chr11	126959239	126966929
chr11	55248944	55253808
chr8	47199489	47202852
chr3	189984574	189989364
chr4	144298440	144299790
chr15	89306461	89311545
chr7	18127212	18153868
chr11	32868400	32872512
chr10	15409489	15528644
chr2	145574460	145579690
chr6	5205410	5205772
chr12	85314478	85314798
chrX	27965086	27978103
chr9	76524404	76532521
chr7	124047268	124050698
chr9	89675323	89683011
chr11	133978212	133983362
chr13	44157706	44159624
chr3	195818564	195819311
chr11	111028880	111033199
chr1	248154501	248155588
chr2	113104600	113104726
chr9	94061125	94064669
chr3	36764183	36766189
chr1	77860218	77860638
chr11	48994890	49039340
chr18	72620895	72632021
chr10	109640750	109651774
chr13	20904283	20904900
chr9	129393798	129394971
chr12	86315580	86318789
chr17	41221932	41227605
chr18	67066128	67456195
chrX	29033920	29034025
chr11	84575564	84625713
chr6	102230505	102232395
chr12	93380316	93380453
chr14	28869846	28872160
chr17	40303261	40304708
chr4	88234652	88254473
chr16	1119327	1120041
chrX	35727018	35735906
chr9	140666383	140668743
chr11	56628716	56629569
chr8	126108871	126112881
chr16	73699236	73701020
chr7	119952359	119953664
chr10	49459799	49466569
chr5	51498549	51507095
chr13	58910776	58910877
chr14	79747306	79747943
chr9	9516936	9518010
chr7	141207281	141208426
chr4	168610623	168615122
chr7	7024408	7025312
chr11	18664493	18670686
chr12	40109377	40140729
chr16	62380382	62380898
chr8	26883024	26883887
chr19	50446959	50453480
chr4	118364715	118365111
chr16	81173808	81174324
chr20	44725597	44726031
chr5	19148745	19150254
chr1	25055152	25061253
chr3	11503268	11508373
chr3	88426051	88434244
chr9	127947760	127950407
chr16	26817334	26820126
chr2	45331199	45352443
chr4	189425268	189429177
chr14	47728941	47752791
chr2	84816760	84817533
chr7	37498486	37500025
chr10	32872723	32873216
chr5	21506330	21557471
chr1	230580029	230589419
chr2	59950980	59953046
chr13	84102127	84158661
chr11	1010817	1014448
chr7	80624734	80626472
chr18	9446899	9447044
chr10	127191624	127197272
chr6	773621	774800
chr5	101693791	101694719
chr8	23633329	23644697
chr1	234702724	234709339
chr9	16667432	16672565
chr1	247176164	247177181
chr12	77010822	77011168
chr6	7063681	7069803
chr8	37867892	37872486
chr1	221428354	221428558
chr4	162130007	162143655
chr2	149367288	149370898
chr10	68250228	68327058
chr7	74079698	74088926
chr5	111339395	111348965
chr4	19057466	19057962
chr17	19576921	19582507
chr4	99680781	99682889
chr5	128881290	128884086
chr20	23130667	23138950
chr20	16251490	16251932
chr7	5111315	5111781
chr4	84888754	84896857
chr12	85911900	85928988
chr9	92176048	92177979
chr3	61794772	61796580
chr11	67506342	67735719
chr17	63675024	63708236
chr1	64720497	64721847
chr13	45926499	45935191
chr13	90011334	90013523
chr10	131416108	131417053
chr17	61865903	61867157
chr14	20681414	20725250
chr4	139966749	139967816
chr4	57536971	57538520
chr16	33864545	33864759
chr11	4922508	4924238
chr5	11566	20618
chrX	6304132	6314759
chr4	91287362	91292335
chr1	71820428	71823708
chr1	50861089	50877148
chrX	145052104	145055137
chr8	94237310	94243703
chr4	131985762	131985921
chr4	136135190	136142218
chr16	70449783	70460161
chr20	15604032	15605042
chr1	78312965	78323012
chr13	76363073	76368108
chr3	161413245	161440387
chr20	25838800	25840455
chr8	140123952	140127079
chr5	133369841	133375700
chr12	11756252	11759344
chr9	136583503	136583984
chrX	109098154	109109836
chr16	65641252	65641924
chr2	203640895	203641140
chr2	84913773	84922695
chr1	79705362	79711902
chr19	10839734	10839861
chr17	42122438	42124711
chr10	76109720	76117288
chr9	109123321	109127746
chr1	113630146	113751915
chr2	47624501	47627838
chr1	52133734	52134412
chr7	88677441	88678486
chr13	80651619	80655639
chr10	92350209	92351766
chr6	117100292	117101676
chr9	10360884	10362679
chr3	65763232	65764018
chr7	6970081	7032138
chr5	179280436	179296950
chr17	14272755	14288592
chr8	28463580	28464263
chr5	85296199	85296968
chr6	131117018	131117238
chr3	163122631	163127435
chr7	65823058	65823221
chr19	20724295	20728833
chr9	89779617	89788425
chr4	40677102	40678144
chr7	66023922	66033634
chr4	111009648	111013810
chr10	26684599	26689811
chr8	102543144	102549012
chr6	32172903	32175047
chr21	19756718	19759963
chr12	90890336	90899194
chr15	46527538	46532242
chrX	123154776	123155087
chr19	49051571	49054364
chr7	80260095	80280068
chr2	213415539	213422056
chrX	154553899	154556947
chr4	137437078	137446712
chr4	130066189	130068435
chr8	56168559	56169579
chr2	51543787	51545507
chr4	20349804	20375959
chr16	60466710	60467415
chr12	70872239	70878209
chr13	26083979	26084994
chr16	82856834	82861611
chr2	214742385	214743164
chr4	188613577	188613707
chr7	66697508	66699312
chr11	62913965	62915195
chr11	4272149	4327511
chr5	172598193	172601433
chr5	45156625	45159526
chr5	59992625	59992767
